customer_id,event_date,amount,event_type,churn_label
50099,2025-01-06,206.0,unknown,0
50100,2025-08-04,143.0,unknown,0
50102,2025-02-05,0.0,unknown,0
50103,2025-10-03,179.0,unknown,0
50104,2025-04-06,188.0,unknown,0
50105,2025-12-02,124.0,unknown,1
50106,2023-11-13,132.0,unknown,0
50107,2024-09-08,292.0,unknown,0
50109,2024-01-12,295.0,unknown,0
50110,2025-12-02,124.0,unknown,1
50111,2024-08-09,261.0,unknown,0
50112,2025-12-02,127.0,unknown,1
50113,2023-11-13,291.0,unknown,0
50114,2025-07-05,139.0,unknown,0
50115,2025-12-02,137.0,unknown,1
50117,2025-07-05,145.0,unknown,0
50118,2024-10-08,131.0,unknown,0
50119,2024-11-07,133.0,unknown,0
50120,2024-06-10,292.0,unknown,0
50121,2025-08-04,237.0,unknown,0
50122,2025-06-05,129.0,unknown,0
50123,2025-05-06,160.0,unknown,0
50124,2025-02-05,139.0,unknown,0
50125,2024-06-10,164.0,unknown,0
50126,2025-12-02,200.0,unknown,1
50127,2024-12-07,209.0,unknown,0
50128,2025-10-03,123.0,unknown,0
50129,2024-09-08,165.0,unknown,0
50130,2025-10-03,169.0,unknown,0
50131,2025-12-02,149.0,unknown,0
50132,2024-09-08,126.0,unknown,0
50133,2024-11-07,294.0,unknown,0
50134,2023-12-13,127.0,unknown,0
50135,2025-12-02,135.0,unknown,1
50136,2025-07-05,128.0,unknown,0
50137,2025-01-06,152.0,unknown,0
50139,2024-05-11,269.0,unknown,0
50140,2025-12-02,135.0,unknown,1
50141,2025-10-03,166.0,unknown,0
50142,2025-08-04,156.0,unknown,0
50143,2025-12-02,140.0,unknown,0
50144,2024-06-10,235.0,unknown,0
50145,2025-03-07,132.0,unknown,0
50146,2023-08-15,290.0,unknown,0
50147,2025-02-05,218.0,unknown,1
50149,2025-02-05,165.0,unknown,0
50150,2025-12-02,132.0,unknown,0
50151,2025-02-05,236.0,unknown,0
50152,2025-10-03,220.0,unknown,0
50153,2025-01-06,156.0,unknown,0
50154,2025-12-02,164.0,unknown,0
50155,2024-01-12,291.0,unknown,0
50156,2023-10-14,276.0,unknown,0
50157,2024-09-08,149.0,unknown,0
50158,2025-10-03,146.0,unknown,0
50159,2023-08-15,154.0,unknown,0
50160,2025-12-02,147.0,unknown,0
50162,2025-05-06,132.0,unknown,1
50163,2025-01-06,157.0,unknown,0
50164,2025-12-02,124.0,unknown,1
50165,2025-11-02,133.0,unknown,0
50166,2024-02-11,287.0,unknown,0
50167,2025-03-07,145.0,unknown,0
50168,2025-08-04,128.0,unknown,0
50169,2025-12-02,158.0,unknown,1
50170,2025-02-05,123.0,unknown,0
50171,2024-09-08,235.0,unknown,0
50173,2025-04-06,180.0,unknown,0
50174,2025-03-07,137.0,unknown,0
50175,2023-12-13,155.0,unknown,0
50176,2024-10-08,260.0,unknown,0
50177,2025-12-02,112.0,unknown,0
50178,2025-11-02,157.0,unknown,0
50179,2025-08-04,169.0,unknown,0
50180,2024-12-07,196.0,unknown,0
50181,2025-03-07,157.0,unknown,0
50182,2025-07-05,155.0,unknown,0
50183,2025-01-06,221.0,unknown,0
50184,2023-06-16,157.0,unknown,0
50185,2025-08-04,148.0,unknown,0
50186,2025-08-04,164.0,unknown,0
50187,2024-06-10,152.0,unknown,0
50188,2025-08-04,127.0,unknown,0
50189,2025-06-05,219.0,unknown,0
50190,2024-12-07,271.0,unknown,0
50191,2024-08-09,125.0,unknown,0
50192,2024-02-11,240.0,unknown,0
50193,2024-09-08,149.0,unknown,1
50194,2025-12-02,125.0,unknown,0
50195,2025-07-05,152.0,unknown,0
50196,2025-12-02,145.0,unknown,0
50197,2025-08-04,175.0,unknown,0
50198,2025-07-05,151.0,unknown,0
50199,2025-12-02,135.0,unknown,1
50200,2025-09-03,158.0,unknown,0
50201,2025-08-04,189.0,unknown,0
50202,2024-12-07,293.0,unknown,0
50203,2025-10-03,152.0,unknown,1
50204,2025-06-05,147.0,unknown,0
50205,2024-04-11,283.0,unknown,0
50206,2024-08-09,153.0,unknown,0
50207,2025-12-02,163.0,unknown,0
50208,2023-09-14,149.0,unknown,0
50209,2024-08-09,200.0,unknown,0
50210,2024-06-10,137.0,unknown,0
50211,2024-11-07,175.0,unknown,0
50213,2025-10-03,140.0,unknown,0
50214,2025-09-03,161.0,unknown,0
50215,2025-12-02,162.0,unknown,0
50216,2025-02-05,163.0,unknown,0
50217,2025-01-06,215.0,unknown,0
50218,2025-08-04,171.0,unknown,0
50219,2025-10-03,183.0,unknown,0
50220,2025-04-06,181.0,unknown,0
50221,2025-12-02,129.0,unknown,0
50222,2024-10-08,160.0,unknown,0
50223,2024-04-11,130.0,unknown,0
50224,2024-09-08,260.0,unknown,0
50225,2025-10-03,146.0,unknown,0
50226,2024-09-08,127.0,unknown,0
50227,2025-07-05,124.0,unknown,0
50228,2024-03-12,225.0,unknown,0
50229,2025-02-05,160.0,unknown,0
50230,2025-09-03,147.0,unknown,0
50231,2025-12-02,153.0,unknown,0
50232,2024-09-08,168.0,unknown,0
50234,2025-03-07,167.0,unknown,0
50235,2025-03-07,197.0,unknown,0
50236,2023-06-16,168.0,unknown,0
50238,2025-12-02,126.0,unknown,0
50239,2025-12-02,129.0,unknown,1
50240,2025-02-05,135.0,unknown,0
50241,2024-05-11,153.0,unknown,0
50242,2025-08-04,194.0,unknown,1
50243,2024-01-12,205.0,unknown,0
50244,2025-09-03,164.0,unknown,1
50245,2025-08-04,127.0,unknown,0
50246,2025-12-02,127.0,unknown,1
50248,2025-04-06,165.0,unknown,0
50249,2025-12-02,138.0,unknown,0
50250,2025-11-02,153.0,unknown,0
50251,2024-02-11,145.0,unknown,0
50252,2023-12-13,149.0,unknown,0
50253,2025-03-07,125.0,unknown,0
50254,2025-12-02,153.0,unknown,1
50255,2023-08-15,267.0,unknown,0
50256,2025-12-02,143.0,unknown,0
50257,2025-09-03,125.0,unknown,0
50258,2025-12-02,131.0,unknown,1
50260,2025-03-07,176.0,unknown,0
50262,2025-02-05,130.0,unknown,0
50263,2024-11-07,157.0,unknown,0
50264,2024-09-08,126.0,unknown,0
50265,2025-02-05,142.0,unknown,0
50266,2024-08-09,243.0,unknown,0
50267,2024-11-07,134.0,unknown,0
50268,2023-09-14,294.0,unknown,0
50269,2025-05-06,165.0,unknown,0
50270,2025-08-04,143.0,unknown,0
50272,2024-08-09,145.0,unknown,0
50273,2025-12-02,145.0,unknown,0
50274,2025-02-05,144.0,unknown,0
50276,2024-12-07,292.0,unknown,0
50277,2023-07-16,232.0,unknown,0
50278,2025-09-03,166.0,unknown,0
50279,2024-10-08,184.0,unknown,0
50280,2025-11-02,146.0,unknown,0
50281,2025-12-02,140.0,unknown,1
50282,2023-11-13,180.0,unknown,0
50283,2024-06-10,127.0,unknown,0
50284,2023-11-13,266.0,unknown,0
50285,2024-09-08,146.0,unknown,0
50286,2025-09-03,161.0,unknown,0
50287,2023-06-16,296.0,unknown,0
50288,2024-05-11,148.0,unknown,0
50289,2024-09-08,145.0,unknown,0
50290,2025-12-02,132.0,unknown,1
50291,2025-12-02,124.0,unknown,1
50293,2024-11-07,280.0,unknown,0
50294,2025-12-02,129.0,unknown,0
50296,2025-10-03,219.0,unknown,0
50297,2025-12-02,125.0,unknown,1
50298,2025-12-02,126.0,unknown,1
50299,2025-09-03,184.0,unknown,0
50300,2023-06-16,241.0,unknown,0
50301,2024-01-12,270.0,unknown,0
50302,2025-09-03,126.0,unknown,0
50303,2023-06-16,203.0,unknown,0
50304,2024-04-11,151.0,unknown,0
50305,2024-05-11,279.0,unknown,0
50306,2025-04-06,142.0,unknown,0
50307,2023-09-14,138.0,unknown,0
50308,2025-05-06,128.0,unknown,0
50309,2024-05-11,191.0,unknown,0
50310,2025-08-04,206.0,unknown,0
50311,2025-12-02,236.0,unknown,1
50312,2025-12-02,134.0,unknown,1
50313,2025-09-03,130.0,unknown,0
50314,2025-04-06,176.0,unknown,0
50315,2025-12-02,198.0,unknown,1
50316,2025-12-02,200.0,unknown,1
50318,2025-03-07,200.0,unknown,0
50319,2025-12-02,139.0,unknown,1
50320,2024-03-12,141.0,unknown,0
50321,2023-08-15,268.0,unknown,0
50322,2024-10-08,162.0,unknown,0
50323,2025-04-06,147.0,unknown,0
50324,2024-11-07,232.0,unknown,0
50325,2024-12-07,138.0,unknown,0
50326,2025-08-04,166.0,unknown,0
50327,2024-09-08,174.0,unknown,0
50328,2024-06-10,148.0,unknown,0
50329,2025-12-02,127.0,unknown,1
50330,2025-10-03,143.0,unknown,0
50331,2025-06-05,262.0,unknown,0
50332,2025-12-02,216.0,unknown,0
50334,2024-11-07,209.0,unknown,0
50335,2024-10-08,168.0,unknown,0
50336,2025-12-02,143.0,unknown,0
50337,2025-04-06,149.0,unknown,0
50338,2025-05-06,153.0,unknown,0
50339,2025-12-02,123.0,unknown,1
50340,2025-02-05,175.0,unknown,0
50341,2024-05-11,205.0,unknown,0
50342,2024-10-08,266.0,unknown,0
50343,2025-02-05,188.0,unknown,0
50344,2023-11-13,156.0,unknown,0
50345,2025-12-02,147.0,unknown,1
50346,2025-12-02,124.0,unknown,0
50347,2025-01-06,198.0,unknown,0
50348,2025-02-05,164.0,unknown,0
50349,2024-02-11,295.0,unknown,0
50350,2025-12-02,127.0,unknown,0
50351,2025-12-02,163.0,unknown,0
50353,2024-01-12,282.0,unknown,0
50355,2025-12-02,129.0,unknown,1
50357,2025-05-06,136.0,unknown,0
50358,2025-12-02,142.0,unknown,1
50359,2025-04-06,137.0,unknown,0
50360,2025-08-04,155.0,unknown,0
50362,2025-02-05,196.0,unknown,0
50363,2025-12-02,128.0,unknown,0
50364,2024-09-08,141.0,unknown,0
50365,2024-08-09,266.0,unknown,0
50366,2025-01-06,126.0,unknown,0
50367,2024-08-09,157.0,unknown,0
50368,2024-03-12,254.0,unknown,0
50369,2024-07-10,160.0,unknown,0
50370,2025-05-06,126.0,unknown,0
50371,2025-12-02,130.0,unknown,1
50372,2025-12-02,134.0,unknown,0
50373,2024-07-10,295.0,unknown,0
50374,2025-12-02,128.0,unknown,0
50375,2025-06-05,171.0,unknown,0
50376,2025-07-05,163.0,unknown,0
50378,2023-10-14,184.0,unknown,0
50379,2025-05-06,127.0,unknown,0
50380,2025-04-06,143.0,unknown,1
50381,2025-12-02,127.0,unknown,0
50382,2025-02-05,194.0,unknown,0
50383,2025-10-03,156.0,unknown,0
50384,2025-04-06,166.0,unknown,0
50385,2025-06-05,177.0,unknown,0
50386,2023-09-14,207.0,unknown,0
50387,2025-03-07,188.0,unknown,0
50389,2025-12-02,110.0,unknown,1
50390,2025-12-02,133.0,unknown,1
50392,2025-12-02,128.0,unknown,0
50393,2025-12-02,149.0,unknown,0
50394,2025-01-06,140.0,unknown,0
50395,2025-10-03,127.0,unknown,0
50396,2024-03-12,181.0,unknown,0
50397,2025-12-02,146.0,unknown,0
50398,2025-02-05,147.0,unknown,0
50399,2024-01-12,132.0,unknown,0
50400,2025-05-06,186.0,unknown,0
50401,2025-12-02,146.0,unknown,1
50402,2024-12-07,146.0,unknown,0
50403,2025-07-05,154.0,unknown,0
50404,2024-11-07,168.0,unknown,1
50405,2025-01-06,176.0,unknown,0
50406,2025-12-02,174.0,unknown,0
50407,2025-07-05,212.0,unknown,0
50408,2024-04-11,150.0,unknown,0
50409,2024-11-07,205.0,unknown,0
50410,2023-10-14,248.0,unknown,0
50411,2024-10-08,291.0,unknown,0
50412,2023-06-16,154.0,unknown,0
50413,2025-12-02,188.0,unknown,0
50414,2024-10-08,292.0,unknown,0
50415,2024-01-12,139.0,unknown,0
50417,2025-03-07,217.0,unknown,0
50418,2025-01-06,179.0,unknown,0
50419,2024-07-10,137.0,unknown,0
50420,2024-04-11,238.0,unknown,0
50421,2025-09-03,153.0,unknown,0
50422,2025-10-03,126.0,unknown,0
50423,2025-07-05,128.0,unknown,1
50424,2024-08-09,168.0,unknown,0
50425,2025-05-06,161.0,unknown,0
50426,2025-12-02,125.0,unknown,0
50427,2024-12-07,164.0,unknown,0
50428,2023-07-16,211.0,unknown,0
50429,2024-11-07,123.0,unknown,0
50430,2025-12-02,168.0,unknown,0
50432,2023-10-14,125.0,unknown,0
50433,2025-04-06,151.0,unknown,0
50434,2025-07-05,153.0,unknown,0
50435,2025-01-06,131.0,unknown,0
50436,2025-05-06,151.0,unknown,0
50437,2023-11-13,269.0,unknown,0
50438,2025-12-02,127.0,unknown,1
50439,2025-12-02,162.0,unknown,0
50440,2024-06-10,166.0,unknown,0
50441,2025-12-02,135.0,unknown,0
50442,2025-02-05,164.0,unknown,1
50443,2025-05-06,163.0,unknown,0
50444,2024-06-10,299.0,unknown,1
50445,2025-03-07,176.0,unknown,0
50446,2023-11-13,143.0,unknown,0
50447,2025-12-02,144.0,unknown,0
50448,2025-10-03,143.0,unknown,0
50449,2025-12-02,153.0,unknown,1
50450,2025-05-06,133.0,unknown,0
50451,2023-09-14,155.0,unknown,0
50452,2025-10-03,143.0,unknown,0
50453,2025-02-05,128.0,unknown,0
50454,2025-01-06,160.0,unknown,0
50455,2025-05-06,144.0,unknown,0
50456,2025-04-06,126.0,unknown,0
50457,2025-09-03,138.0,unknown,0
50458,2024-11-07,142.0,unknown,0
50459,2025-05-06,165.0,unknown,0
50460,2024-09-08,284.0,unknown,0
50462,2025-12-02,127.0,unknown,0
50463,2023-11-13,131.0,unknown,0
50464,2024-01-12,276.0,unknown,0
50465,2025-12-02,123.0,unknown,1
50466,2025-06-05,217.0,unknown,0
50467,2025-12-02,153.0,unknown,1
50468,2024-04-11,268.0,unknown,0
50469,2025-03-07,152.0,unknown,0
50470,2025-10-03,127.0,unknown,0
50471,2024-04-11,292.0,unknown,1
50472,2025-04-06,125.0,unknown,0
50473,2024-09-08,161.0,unknown,0
50474,2025-12-02,144.0,unknown,1
50476,2025-07-05,162.0,unknown,0
50477,2024-11-07,151.0,unknown,0
50478,2025-09-03,169.0,unknown,0
50480,2024-09-08,144.0,unknown,0
50481,2025-01-06,163.0,unknown,0
50482,2025-05-06,126.0,unknown,0
50483,2024-12-07,177.0,unknown,1
50484,2024-06-10,152.0,unknown,1
50485,2024-08-09,272.0,unknown,0
50486,2025-12-02,228.0,unknown,0
50487,2025-04-06,202.0,unknown,0
50488,2025-11-02,148.0,unknown,0
50489,2025-05-06,137.0,unknown,0
50490,2025-12-02,124.0,unknown,1
50492,2023-12-13,263.0,unknown,0
50493,2024-07-10,159.0,unknown,0
50494,2025-12-02,134.0,unknown,0
50495,2025-06-05,140.0,unknown,0
50496,2025-04-06,126.0,unknown,0
50497,2025-03-07,162.0,unknown,0
50498,2025-07-05,144.0,unknown,0
50499,2025-09-03,138.0,unknown,0
50500,2023-10-14,209.0,unknown,0
50501,2024-06-10,208.0,unknown,0
50502,2025-07-05,152.0,unknown,0
50503,2023-11-13,238.0,unknown,0
50504,2025-02-05,163.0,unknown,0
50505,2025-11-02,149.0,unknown,0
50506,2025-12-02,148.0,unknown,0
50507,2024-07-10,128.0,unknown,0
50508,2024-09-08,125.0,unknown,0
50509,2025-03-07,123.0,unknown,0
50510,2025-12-02,142.0,unknown,0
50511,2025-04-06,207.0,unknown,0
50513,2025-07-05,123.0,unknown,0
50514,2025-12-02,143.0,unknown,0
50515,2024-02-11,136.0,unknown,0
50516,2025-12-02,132.0,unknown,0
50517,2025-07-05,165.0,unknown,0
50518,2025-01-06,129.0,unknown,0
50519,2024-09-08,152.0,unknown,0
50520,2025-08-04,124.0,unknown,0
50521,2025-12-02,128.0,unknown,1
50522,2023-10-14,218.0,unknown,0
50523,2025-04-06,209.0,unknown,0
50524,2025-02-05,130.0,unknown,0
50525,2023-10-14,243.0,unknown,0
50526,2024-08-09,156.0,unknown,0
50527,2024-04-11,145.0,unknown,0
50528,2025-02-05,176.0,unknown,0
50529,2024-01-12,279.0,unknown,0
50530,2024-12-07,152.0,unknown,0
50532,2025-12-02,128.0,unknown,1
50533,2025-10-03,125.0,unknown,0
50534,2024-07-10,126.0,unknown,0
50535,2025-11-02,149.0,unknown,0
50536,2024-04-11,124.0,unknown,1
50537,2024-08-09,148.0,unknown,0
50539,2025-12-02,127.0,unknown,1
50540,2025-03-07,166.0,unknown,0
50541,2024-04-11,133.0,unknown,0
50542,2025-12-02,142.0,unknown,1
50543,2025-08-04,128.0,unknown,1
50544,2025-11-02,124.0,unknown,0
50545,2025-10-03,124.0,unknown,1
50546,2025-12-02,123.0,unknown,0
50548,2024-09-08,162.0,unknown,0
50549,2025-06-05,128.0,unknown,0
50550,2023-06-16,206.0,unknown,0
50551,2025-08-04,123.0,unknown,0
50552,2025-04-06,140.0,unknown,0
50553,2024-02-11,174.0,unknown,0
50555,2025-08-04,169.0,unknown,0
50556,2025-03-07,147.0,unknown,0
50557,2025-01-06,236.0,unknown,0
50558,2025-07-05,123.0,unknown,0
50559,2025-12-02,124.0,unknown,1
50560,2024-11-07,197.0,unknown,0
50561,2025-12-02,143.0,unknown,0
50562,2024-10-08,147.0,unknown,0
50563,2025-03-07,125.0,unknown,0
50565,2025-12-02,130.0,unknown,1
50566,2025-08-04,159.0,unknown,0
50567,2024-11-07,136.0,unknown,0
50568,2025-07-05,167.0,unknown,0
50569,2025-12-02,203.0,unknown,1
50570,2025-06-05,169.0,unknown,0
50571,2025-12-02,206.0,unknown,1
50572,2024-06-10,144.0,unknown,0
50574,2025-04-06,146.0,unknown,0
50575,2023-11-13,271.0,unknown,0
50576,2024-04-11,125.0,unknown,1
50577,2023-10-14,249.0,unknown,0
50578,2025-09-03,173.0,unknown,0
50579,2025-01-06,157.0,unknown,0
50580,2025-04-06,178.0,unknown,0
50581,2024-12-07,179.0,unknown,0
50582,2025-09-03,232.0,unknown,1
50583,2024-04-11,151.0,unknown,0
50584,2025-03-07,151.0,unknown,0
50585,2025-12-02,123.0,unknown,1
50586,2025-06-05,274.0,unknown,0
50587,2025-12-02,124.0,unknown,1
50588,2025-06-05,135.0,unknown,0
50590,2024-01-12,274.0,unknown,0
50591,2025-06-05,155.0,unknown,0
50592,2024-10-08,294.0,unknown,0
50593,2025-12-02,128.0,unknown,0
50594,2024-06-10,136.0,unknown,0
50595,2024-04-11,142.0,unknown,0
50597,2024-01-12,240.0,unknown,0
50598,2025-01-06,127.0,unknown,0
50599,2024-05-11,208.0,unknown,0
50600,2025-12-02,144.0,unknown,0
50601,2025-12-02,137.0,unknown,1
50602,2025-08-04,141.0,unknown,0
50603,2025-12-02,111.0,unknown,0
50604,2023-09-14,207.0,unknown,0
50605,2025-04-06,204.0,unknown,0
50606,2025-09-03,214.0,unknown,0
50607,2025-12-02,126.0,unknown,1
50608,2025-12-02,124.0,unknown,1
50609,2025-12-02,155.0,unknown,0
50610,2025-12-02,125.0,unknown,0
50611,2024-03-12,142.0,unknown,0
50612,2024-03-12,210.0,unknown,0
50613,2024-10-08,150.0,unknown,0
50614,2024-12-07,227.0,unknown,0
50615,2025-12-02,142.0,unknown,0
50616,2025-04-06,139.0,unknown,0
50617,2024-09-08,283.0,unknown,0
50618,2024-01-12,124.0,unknown,0
50619,2023-06-16,237.0,unknown,0
50620,2025-12-02,148.0,unknown,1
50621,2023-08-15,164.0,unknown,0
50622,2024-10-08,300.0,unknown,0
50623,2025-01-06,169.0,unknown,0
50624,2025-12-02,150.0,unknown,1
50625,2024-09-08,298.0,unknown,1
50626,2024-07-10,233.0,unknown,0
50627,2024-01-12,163.0,unknown,0
50628,2025-12-02,127.0,unknown,1
50629,2024-12-07,209.0,unknown,0
50630,2025-06-05,123.0,unknown,0
50631,2024-06-10,277.0,unknown,0
50632,2025-07-05,140.0,unknown,0
50633,2025-05-06,197.0,unknown,0
50634,2023-06-16,219.0,unknown,0
50636,2023-10-14,175.0,unknown,0
50637,2025-12-02,148.0,unknown,1
50640,2025-11-02,111.0,unknown,0
50641,2025-01-06,128.0,unknown,0
50642,2024-01-12,292.0,unknown,0
50643,2025-02-05,141.0,unknown,0
50644,2024-11-07,184.0,unknown,0
50646,2024-05-11,296.0,unknown,0
50647,2023-09-14,207.0,unknown,0
50648,2023-07-16,129.0,unknown,0
50649,2025-03-07,189.0,unknown,0
50650,2023-08-15,268.0,unknown,0
50651,2024-08-09,234.0,unknown,0
50652,2025-12-02,123.0,unknown,1
50654,2024-05-11,146.0,unknown,0
50655,2024-10-08,125.0,unknown,1
50656,2025-12-02,187.0,unknown,1
50657,2025-12-02,140.0,unknown,0
50658,2025-09-03,200.0,unknown,0
50659,2024-10-08,134.0,unknown,0
50660,2025-01-06,188.0,unknown,0
50661,2024-11-07,203.0,unknown,0
50662,2025-12-02,146.0,unknown,0
50663,2023-08-15,210.0,unknown,0
50664,2025-11-02,137.0,unknown,0
50665,2025-05-06,205.0,unknown,1
50666,2025-06-05,171.0,unknown,0
50667,2025-12-02,196.0,unknown,1
50668,2025-12-02,145.0,unknown,1
50670,2025-05-06,178.0,unknown,0
50671,2025-02-05,167.0,unknown,0
50672,2025-12-02,137.0,unknown,1
50673,2025-12-02,124.0,unknown,1
50675,2024-09-08,277.0,unknown,0
50676,2025-12-02,126.0,unknown,1
50677,2024-11-07,147.0,unknown,1
50678,2025-06-05,143.0,unknown,0
50679,2025-05-06,130.0,unknown,0
50680,2024-03-12,269.0,unknown,0
50681,2024-06-10,156.0,unknown,0
50682,2023-11-13,204.0,unknown,0
50683,2025-01-06,187.0,unknown,0
50684,2025-10-03,125.0,unknown,0
50685,2025-11-02,177.0,unknown,0
50686,2024-05-11,275.0,unknown,0
50687,2025-01-06,174.0,unknown,0
50688,2024-08-09,208.0,unknown,0
50689,2025-10-03,222.0,unknown,1
50690,2024-11-07,296.0,unknown,0
50692,2024-12-07,168.0,unknown,0
50693,2025-03-07,178.0,unknown,0
50694,2025-08-04,128.0,unknown,0
50695,2025-11-02,132.0,unknown,0
50696,2025-04-06,150.0,unknown,0
50697,2024-02-11,231.0,unknown,0
50698,2025-05-06,140.0,unknown,0
50699,2025-10-03,133.0,unknown,0
50700,2024-09-08,143.0,unknown,0
50701,2025-10-03,151.0,unknown,0
50702,2025-01-06,128.0,unknown,0
50703,2025-08-04,127.0,unknown,0
50705,2025-12-02,182.0,unknown,1
50706,2024-10-08,148.0,unknown,0
50707,2025-12-02,126.0,unknown,1
50708,2025-02-05,157.0,unknown,0
50709,2025-12-02,125.0,unknown,0
50710,2025-05-06,157.0,unknown,0
50711,2025-04-06,143.0,unknown,0
50712,2025-12-02,173.0,unknown,1
50713,2024-11-07,235.0,unknown,0
50714,2025-07-05,238.0,unknown,1
50715,2024-09-08,152.0,unknown,0
50717,2025-12-02,136.0,unknown,0
50718,2025-12-02,125.0,unknown,1
50719,2025-12-02,144.0,unknown,0
50720,2025-09-03,166.0,unknown,0
50721,2024-11-07,144.0,unknown,0
50722,2025-04-06,203.0,unknown,0
50723,2025-05-06,153.0,unknown,0
50724,2025-04-06,124.0,unknown,0
50725,2025-06-05,153.0,unknown,1
50726,2025-07-05,128.0,unknown,0
50727,2023-07-16,299.0,unknown,0
50728,2025-10-03,131.0,unknown,0
50729,2025-12-02,126.0,unknown,0
50730,2024-06-10,145.0,unknown,0
50731,2025-02-05,165.0,unknown,0
50732,2025-12-02,130.0,unknown,0
50733,2025-05-06,129.0,unknown,1
50734,2023-10-14,286.0,unknown,0
50736,2025-12-02,129.0,unknown,1
50737,2024-05-11,270.0,unknown,0
50739,2025-06-05,136.0,unknown,0
50741,2025-09-03,141.0,unknown,0
50742,2024-11-07,143.0,unknown,0
50743,2024-01-12,279.0,unknown,0
50744,2025-11-02,132.0,unknown,0
50745,2024-05-11,291.0,unknown,0
50746,2025-04-06,190.0,unknown,0
50748,2025-06-05,145.0,unknown,0
50749,2025-03-07,127.0,unknown,0
50750,2025-09-03,135.0,unknown,0
50751,2024-07-10,145.0,unknown,0
50752,2025-12-02,127.0,unknown,0
50753,2024-05-11,174.0,unknown,0
50754,2024-09-08,163.0,unknown,0
50755,2023-06-16,152.0,unknown,0
50756,2025-07-05,127.0,unknown,0
50757,2025-07-05,150.0,unknown,0
50758,2025-03-07,203.0,unknown,0
50759,2025-06-05,128.0,unknown,0
50760,2024-11-07,169.0,unknown,0
50761,2025-12-02,150.0,unknown,0
50762,2025-09-03,136.0,unknown,0
50763,2024-09-08,232.0,unknown,0
50764,2025-04-06,204.0,unknown,0
50766,2023-09-14,205.0,unknown,0
50769,2025-10-03,138.0,unknown,0
50770,2023-09-14,278.0,unknown,0
50771,2025-08-04,168.0,unknown,0
50772,2025-08-04,168.0,unknown,0
