customer_id,event_date,amount,event_type,churn_label
50266,2025-11-23,243.0,order,0
50267,2025-12-02,134.0,order,0
50268,2025-11-30,294.0,order,0
50269,2025-11-30,165.0,order,0
50270,2025-11-20,143.0,order,0
50271,2025-11-30,123.0,order,0
50272,2025-11-30,145.0,order,0
50273,2025-11-29,145.0,order,0
50274,2025-11-25,144.0,order,0
50275,2025-11-30,122.0,order,0
50276,2025-11-26,292.0,order,0
50277,2025-11-25,232.0,order,0
50278,2025-11-28,166.0,order,0
50279,2025-11-25,184.0,order,0
50280,2025-11-24,146.0,order,0
50281,2025-11-30,140.0,order,1
50282,2025-11-28,180.0,order,0
50283,2025-11-30,127.0,order,0
50284,2025-11-28,266.0,order,0
50285,2025-11-30,146.0,order,0
50286,2025-11-30,161.0,order,0
50287,2025-11-22,296.0,order,0
50288,2025-11-24,148.0,order,0
50289,2025-11-28,145.0,order,0
50290,2025-11-28,132.0,order,1
50291,2025-12-02,124.0,order,1
50292,2025-12-02,117.0,order,0
50293,2025-11-20,280.0,order,0
50294,2025-11-30,129.0,order,0
50295,2025-11-28,121.0,order,0
50297,2025-12-01,125.0,order,1
50298,2025-12-02,126.0,order,1
50299,2025-11-24,184.0,order,0
50300,2025-12-02,241.0,order,0
50301,2025-11-25,270.0,order,0
50302,2025-11-25,126.0,order,0
50303,2025-11-21,203.0,order,0
50304,2025-11-28,151.0,order,0
50305,2025-12-01,279.0,order,0
50306,2025-11-29,142.0,order,0
50307,2025-12-02,138.0,order,0
50308,2025-11-25,128.0,order,0
50309,2025-11-30,191.0,order,0
50310,2025-11-24,206.0,order,0
50311,2025-11-25,236.0,order,1
50312,2025-11-29,134.0,order,1
50313,2025-11-30,130.0,order,0
50314,2025-12-02,176.0,order,0
50315,2025-12-02,198.0,order,1
50316,2025-11-30,200.0,order,1
50317,2025-12-02,121.0,order,0
50318,2025-11-25,200.0,order,0
50319,2025-11-30,139.0,order,1
50320,2025-11-25,141.0,order,0
50321,2025-11-25,268.0,order,0
50322,2025-11-22,162.0,order,0
50323,2025-11-23,147.0,order,0
50324,2025-11-19,232.0,order,0
50325,2025-11-25,138.0,order,0
50326,2025-11-27,166.0,order,0
50327,2025-11-24,174.0,order,0
50328,2025-11-25,148.0,order,0
50329,2025-12-02,127.0,order,1
50330,2025-11-30,143.0,order,0
50331,2025-11-27,262.0,order,0
50333,2025-12-02,119.0,order,1
50335,2025-11-25,168.0,order,0
50336,2025-12-02,143.0,order,0
50337,2025-11-29,149.0,order,0
50338,2025-11-25,153.0,order,0
50339,2025-12-02,123.0,order,1
50340,2025-11-30,175.0,order,0
50341,2025-11-30,205.0,order,0
50342,2025-11-24,266.0,order,0
50343,2025-11-25,188.0,order,0
50344,2025-11-23,156.0,order,0
50345,2025-11-30,147.0,order,1
50346,2025-12-01,124.0,order,0
50347,2025-12-02,198.0,order,0
50348,2025-11-29,164.0,order,0
50349,2025-11-23,295.0,order,0
50350,2025-11-28,127.0,order,0
50351,2025-11-28,163.0,order,0
50352,2025-12-02,121.0,order,0
50353,2025-11-25,282.0,order,0
50354,2025-11-26,121.0,order,0
50355,2025-11-30,129.0,order,1
50356,2025-12-02,120.0,order,1
50357,2025-11-29,136.0,order,0
50358,2025-11-30,142.0,order,1
50359,2025-11-30,137.0,order,0
50360,2025-11-25,155.0,order,0
50361,2025-11-29,122.0,order,0
50362,2025-12-02,196.0,order,0
50363,2025-12-02,128.0,order,0
50364,2025-11-30,141.0,order,0
50365,2025-12-02,266.0,order,0
50366,2025-12-02,126.0,order,0
50367,2025-11-25,157.0,order,0
50368,2025-11-30,254.0,order,0
50369,2025-11-30,160.0,order,0
50370,2025-11-26,126.0,order,0
50371,2025-11-30,130.0,order,1
50372,2025-11-30,134.0,order,0
50373,2025-12-01,295.0,order,0
50374,2025-11-30,128.0,order,0
50375,2025-11-30,171.0,order,0
50376,2025-11-27,163.0,order,0
50377,2025-12-02,121.0,order,0
50378,2025-11-22,184.0,order,0
50379,2025-11-24,127.0,order,0
50380,2025-12-02,143.0,order,1
50381,2025-11-30,127.0,order,0
50382,2025-11-24,194.0,order,0
50383,2025-11-30,156.0,order,0
50384,2025-11-24,166.0,order,0
50385,2025-11-25,177.0,order,0
50386,2025-12-01,207.0,order,0
50387,2025-11-30,188.0,order,0
50388,2025-12-01,120.0,order,0
50389,2025-12-01,110.0,order,1
50390,2025-11-25,133.0,order,1
50391,2025-12-02,113.0,order,0
50392,2025-11-30,128.0,order,0
50393,2025-11-30,149.0,order,0
50394,2025-11-27,140.0,order,0
50395,2025-11-24,127.0,order,0
50396,2025-11-30,181.0,order,0
50397,2025-11-28,146.0,order,0
50398,2025-12-02,147.0,order,0
50399,2025-11-24,132.0,order,0
50400,2025-11-25,186.0,order,0
50401,2025-12-02,146.0,order,1
50402,2025-11-22,146.0,order,0
50403,2025-11-24,154.0,order,0
50404,2025-11-29,168.0,order,1
50405,2025-11-24,176.0,order,0
50406,2025-11-25,174.0,order,0
50408,2025-11-25,150.0,order,0
50409,2025-11-20,205.0,order,0
50410,2025-11-29,248.0,order,0
50411,2025-11-26,291.0,order,0
50412,2025-11-30,154.0,order,0
50413,2025-11-25,188.0,order,0
50414,2025-11-22,292.0,order,0
50415,2025-11-30,139.0,order,0
50416,2025-11-25,122.0,order,1
50418,2025-12-02,179.0,order,0
50419,2025-11-28,137.0,order,0
50420,2025-11-19,238.0,order,0
50421,2025-11-25,153.0,order,0
50422,2025-12-02,126.0,order,0
50423,2025-11-30,128.0,order,1
50424,2025-11-30,168.0,order,0
50425,2025-11-29,161.0,order,0
50426,2025-11-30,125.0,order,0
50427,2025-11-26,164.0,order,0
50429,2025-11-29,123.0,order,0
50430,2025-11-25,168.0,order,0
50431,2025-11-30,123.0,order,0
50432,2025-11-30,125.0,order,0
50433,2025-12-02,151.0,order,0
50434,2025-11-25,153.0,order,0
50435,2025-12-01,131.0,order,0
50436,2025-12-02,151.0,order,0
50437,2025-11-16,269.0,order,0
50438,2025-11-24,127.0,order,1
50439,2025-11-28,162.0,order,0
50440,2025-12-01,166.0,order,0
50441,2025-11-30,135.0,order,0
50442,2025-11-29,164.0,order,1
50443,2025-11-28,163.0,order,0
50444,2025-11-28,299.0,order,1
50445,2025-11-23,176.0,order,0
50446,2025-11-30,143.0,order,0
50447,2025-12-02,144.0,order,0
50448,2025-12-01,143.0,order,0
50449,2025-11-30,153.0,order,1
50450,2025-11-29,133.0,order,0
50451,2025-11-28,155.0,order,0
50452,2025-12-01,143.0,order,0
50453,2025-11-29,128.0,order,0
50454,2025-11-20,160.0,order,0
50455,2025-11-29,144.0,order,0
50456,2025-11-30,126.0,order,0
50457,2025-11-30,138.0,order,0
50458,2025-11-25,142.0,order,0
50459,2025-11-30,165.0,order,0
50460,2025-11-23,284.0,order,0
50461,2025-12-02,116.0,order,1
50462,2025-12-02,127.0,order,0
50463,2025-11-28,131.0,order,0
50464,2025-11-29,276.0,order,0
50465,2025-12-02,123.0,order,1
50467,2025-11-30,153.0,order,1
50468,2025-12-02,268.0,order,0
50469,2025-11-27,152.0,order,0
50470,2025-11-25,127.0,order,0
50471,2025-11-24,292.0,order,1
50472,2025-11-30,125.0,order,0
50473,2025-11-30,161.0,order,0
50474,2025-12-01,144.0,order,1
50475,2025-11-28,121.0,order,0
50476,2025-11-24,162.0,order,0
50477,2025-12-02,151.0,order,0
50478,2025-12-02,169.0,order,0
50479,2025-12-02,123.0,order,0
50480,2025-11-24,144.0,order,0
50481,2025-11-30,163.0,order,0
50482,2025-11-29,126.0,order,0
50483,2025-11-25,177.0,order,1
50484,2025-11-29,152.0,order,1
50485,2025-12-02,272.0,order,0
50487,2025-11-26,202.0,order,0
50488,2025-11-27,148.0,order,0
50489,2025-11-30,137.0,order,0
50490,2025-11-25,124.0,order,1
50491,2025-12-02,117.0,order,0
50492,2025-11-15,263.0,order,0
50493,2025-11-29,159.0,order,0
50494,2025-12-01,134.0,order,0
50495,2025-11-24,140.0,order,0
50496,2025-12-01,126.0,order,0
50497,2025-11-21,162.0,order,0
50498,2025-11-29,144.0,order,0
50499,2025-11-29,138.0,order,0
50501,2025-11-30,208.0,order,0
50502,2025-11-29,152.0,order,0
50503,2025-12-02,238.0,order,0
50504,2025-12-02,163.0,order,0
50505,2025-11-28,149.0,order,0
50506,2025-11-30,148.0,order,0
50507,2025-11-30,128.0,order,0
50508,2025-11-30,125.0,order,0
50509,2025-11-29,123.0,order,0
50510,2025-11-29,142.0,order,0
50511,2025-11-17,207.0,order,0
50512,2025-11-24,120.0,order,1
50513,2025-11-30,123.0,order,0
50514,2025-11-29,143.0,order,0
50515,2025-11-30,136.0,order,0
50516,2025-11-28,132.0,order,0
50517,2025-11-29,165.0,order,0
50518,2025-11-30,129.0,order,0
50519,2025-11-29,152.0,order,0
50520,2025-11-30,124.0,order,0
50521,2025-11-30,128.0,order,1
50523,2025-11-24,209.0,order,0
50524,2025-12-02,130.0,order,0
50525,2025-11-24,243.0,order,0
50526,2025-11-30,156.0,order,0
50527,2025-11-25,145.0,order,0
50528,2025-11-23,176.0,order,0
50529,2025-11-25,279.0,order,0
50530,2025-11-28,152.0,order,0
50531,2025-11-29,123.0,order,0
50532,2025-12-01,128.0,order,1
50533,2025-11-29,125.0,order,0
50534,2025-12-01,126.0,order,0
50535,2025-11-30,149.0,order,0
50536,2025-12-02,124.0,order,1
50537,2025-12-02,148.0,order,0
50538,2025-11-30,120.0,order,1
50539,2025-12-02,127.0,order,1
50540,2025-11-21,166.0,order,0
50541,2025-11-30,133.0,order,0
50542,2025-11-30,142.0,order,1
50543,2025-12-02,128.0,order,1
50544,2025-11-30,124.0,order,0
50545,2025-11-30,124.0,order,1
50546,2025-12-02,123.0,order,0
50547,2025-12-02,120.0,order,0
50548,2025-11-29,162.0,order,0
50549,2025-11-30,128.0,order,0
50550,2025-11-28,206.0,order,0
50551,2025-11-30,123.0,order,0
50552,2025-11-25,140.0,order,0
50553,2025-11-25,174.0,order,0
50554,2025-12-02,123.0,order,0
50555,2025-12-02,169.0,order,0
50556,2025-12-01,147.0,order,0
50557,2025-11-21,236.0,order,0
50558,2025-11-30,123.0,order,0
50559,2025-12-02,124.0,order,1
50560,2025-12-02,197.0,order,0
50561,2025-11-25,143.0,order,0
50562,2025-11-15,147.0,order,0
50563,2025-11-23,125.0,order,0
50564,2025-12-02,121.0,order,1
50565,2025-12-02,130.0,order,1
50566,2025-11-27,159.0,order,0
50567,2025-12-02,136.0,order,0
50568,2025-11-29,167.0,order,0
50569,2025-11-25,203.0,order,1
50570,2025-11-28,169.0,order,0
50571,2025-11-25,206.0,order,1
50572,2025-11-24,144.0,order,0
50573,2025-11-30,122.0,order,0
50574,2025-12-02,146.0,order,0
50575,2025-11-24,271.0,order,0
50576,2025-12-02,125.0,order,1
50577,2025-11-30,249.0,order,0
50578,2025-11-25,173.0,order,0
50579,2025-11-29,157.0,order,0
50580,2025-11-24,178.0,order,0
50581,2025-11-25,179.0,order,0
50582,2025-12-02,232.0,order,1
50583,2025-11-25,151.0,order,0
50584,2025-11-25,151.0,order,0
50585,2025-11-30,123.0,order,1
50586,2025-12-02,274.0,order,0
50587,2025-12-02,124.0,order,1
50588,2025-11-30,135.0,order,0
50589,2025-11-30,123.0,order,0
50590,2025-11-29,274.0,order,0
50591,2025-11-30,155.0,order,0
50592,2025-11-21,294.0,order,0
50593,2025-11-30,128.0,order,0
50594,2025-11-24,136.0,order,0
50595,2025-11-25,142.0,order,0
50596,2025-12-01,121.0,order,1
50597,2025-11-27,240.0,order,0
50598,2025-11-30,127.0,order,0
50599,2025-11-25,208.0,order,0
50600,2025-11-30,144.0,order,0
50601,2025-11-30,137.0,order,1
50602,2025-11-29,141.0,order,0
50603,2025-12-02,111.0,order,0
50604,2025-11-24,207.0,order,0
50605,2025-12-01,204.0,order,0
50607,2025-12-02,126.0,order,1
50608,2025-11-30,124.0,order,1
50609,2025-11-29,155.0,order,0
50610,2025-12-01,125.0,order,0
50611,2025-11-30,142.0,order,0
50613,2025-12-01,150.0,order,0
50615,2025-11-30,142.0,order,0
50616,2025-11-30,139.0,order,0
50617,2025-12-02,283.0,order,0
50618,2025-12-02,124.0,order,0
50619,2025-11-29,237.0,order,0
50620,2025-12-02,148.0,order,1
50621,2025-11-25,164.0,order,0
50622,2025-11-22,300.0,order,0
50623,2025-12-02,169.0,order,0
50624,2025-11-30,150.0,order,1
50625,2025-11-23,298.0,order,1
50626,2025-11-21,233.0,order,0
50627,2025-11-19,163.0,order,0
50628,2025-11-18,127.0,order,1
50629,2025-11-24,209.0,order,0
50630,2025-11-30,123.0,order,0
50631,2025-12-01,277.0,order,0
50632,2025-11-25,140.0,order,0
50633,2025-11-23,197.0,order,0
50635,2025-11-28,122.0,order,0
50636,2025-11-20,175.0,order,0
50637,2025-12-02,148.0,order,1
50638,2025-11-30,120.0,order,1
50639,2025-12-02,122.0,order,0
50640,2025-12-02,111.0,order,0
50641,2025-11-30,128.0,order,0
50642,2025-11-25,292.0,order,0
50643,2025-12-01,141.0,order,0
50644,2025-11-27,184.0,order,0
50645,2025-11-29,120.0,order,0
50646,2025-11-30,296.0,order,0
50647,2025-12-02,207.0,order,0
50648,2025-11-29,129.0,order,0
50649,2025-11-24,189.0,order,0
50650,2025-11-30,268.0,order,0
50651,2025-12-02,234.0,order,0
50652,2025-11-30,123.0,order,1
50653,2025-12-02,114.0,order,1
50654,2025-11-25,146.0,order,0
50655,2025-11-25,125.0,order,1
50656,2025-11-23,187.0,order,1
50657,2025-11-29,140.0,order,0
50658,2025-11-30,200.0,order,0
50659,2025-11-24,134.0,order,0
50660,2025-11-23,188.0,order,0
50661,2025-12-01,203.0,order,0
50662,2025-11-30,146.0,order,0
50664,2025-11-25,137.0,order,0
50665,2025-11-26,205.0,order,1
50666,2025-11-30,171.0,order,0
50667,2025-11-25,196.0,order,1
50668,2025-11-24,145.0,order,1
50669,2025-11-30,122.0,order,0
50670,2025-11-28,178.0,order,0
50671,2025-12-02,167.0,order,0
50672,2025-11-26,137.0,order,1
50673,2025-12-02,124.0,order,1
50674,2025-11-30,123.0,order,1
50675,2025-11-25,277.0,order,0
50676,2025-12-02,126.0,order,1
50677,2025-12-02,147.0,order,1
50678,2025-11-30,143.0,order,0
50679,2025-12-02,130.0,order,0
50680,2025-12-01,269.0,order,0
50681,2025-11-20,156.0,order,0
50682,2025-12-02,204.0,order,0
50683,2025-11-25,187.0,order,0
50684,2025-11-25,125.0,order,0
50685,2025-11-25,177.0,order,0
50686,2025-11-23,275.0,order,0
50687,2025-12-02,174.0,order,0
50688,2025-12-01,208.0,order,0
50690,2025-11-23,296.0,order,0
50691,2025-11-30,121.0,order,0
50692,2025-11-29,168.0,order,0
50693,2025-11-23,178.0,order,0
50694,2025-11-30,128.0,order,0
50695,2025-11-28,132.0,order,0
50696,2025-11-30,150.0,order,0
50698,2025-11-30,140.0,order,0
50699,2025-12-01,133.0,order,0
50700,2025-12-02,143.0,order,0
50701,2025-11-30,151.0,order,0
50702,2025-12-02,128.0,order,0
50703,2025-11-30,127.0,order,0
50704,2025-12-02,119.0,order,1
50705,2025-11-29,182.0,order,1
50706,2025-12-02,148.0,order,0
50707,2025-11-30,126.0,order,1
50708,2025-11-29,157.0,order,0
50709,2025-11-30,125.0,order,0
50710,2025-11-29,157.0,order,0
50711,2025-11-28,143.0,order,0
50712,2025-11-22,173.0,order,1
50713,2025-11-19,235.0,order,0
50714,2025-11-18,238.0,order,1
50715,2025-11-27,152.0,order,0
50716,2025-11-25,123.0,order,0
50717,2025-11-30,136.0,order,0
50718,2025-12-02,125.0,order,1
50719,2025-11-25,144.0,order,0
50720,2025-11-28,166.0,order,0
50721,2025-12-02,144.0,order,0
50722,2025-11-28,203.0,order,0
50723,2025-11-23,153.0,order,0
50724,2025-11-30,124.0,order,0
50725,2025-11-29,153.0,order,1
50726,2025-12-02,128.0,order,0
50727,2025-11-30,299.0,order,0
50728,2025-11-24,131.0,order,0
50729,2025-12-02,126.0,order,0
50730,2025-11-30,145.0,order,0
50731,2025-11-21,165.0,order,0
50732,2025-11-30,130.0,order,0
50733,2025-11-30,129.0,order,1
50734,2025-11-25,286.0,order,0
50735,2025-11-29,122.0,order,0
50736,2025-12-02,129.0,order,1
50737,2025-11-23,270.0,order,0
50738,2025-12-02,123.0,order,0
50739,2025-11-28,136.0,order,0
50740,2025-12-02,121.0,order,1
50741,2025-11-29,141.0,order,0
50742,2025-12-02,143.0,order,0
50743,2025-11-30,279.0,order,0
50744,2025-11-29,132.0,order,0
50745,2025-11-29,291.0,order,0
50746,2025-11-25,190.0,order,0
50747,2025-12-02,122.0,order,1
50748,2025-12-01,145.0,order,0
50749,2025-11-25,127.0,order,0
50750,2025-11-23,135.0,order,0
50751,2025-11-15,145.0,order,0
50752,2025-11-30,127.0,order,0
50753,2025-11-28,174.0,order,0
50754,2025-11-29,163.0,order,0
50755,2025-11-23,152.0,order,0
50756,2025-11-30,127.0,order,0
50757,2025-11-25,150.0,order,0
50758,2025-11-25,203.0,order,0
50759,2025-11-22,128.0,order,0
50760,2025-11-29,169.0,order,0
50761,2025-12-01,150.0,order,0
50762,2025-11-25,136.0,order,0
50763,2025-12-02,232.0,order,0
50764,2025-11-20,204.0,order,0
50765,2025-11-24,122.0,order,0
50766,2025-11-28,205.0,order,0
50767,2025-11-25,120.0,order,0
50768,2025-12-02,119.0,order,1
50769,2025-11-30,138.0,order,0
50770,2025-11-23,278.0,order,0
50771,2025-12-01,168.0,order,0
50772,2025-11-24,168.0,order,0
50773,2025-11-27,152.0,order,0
50774,2025-11-25,297.0,order,0
50775,2025-12-02,287.0,order,0
50776,2025-11-25,137.0,order,0
50777,2025-12-02,126.0,order,0
50778,2025-11-29,125.0,order,0
50779,2025-12-02,166.0,order,0
50780,2025-12-02,283.0,order,0
50781,2025-11-25,261.0,order,0
50782,2025-12-02,126.0,order,0
50783,2025-11-22,282.0,order,0
50784,2025-11-24,184.0,order,0
50785,2025-12-01,130.0,order,0
50786,2025-12-01,112.0,order,0
50787,2025-12-02,111.0,order,1
50788,2025-11-30,129.0,order,0
50789,2025-11-21,288.0,order,1
50790,2025-12-02,236.0,order,0
50791,2025-11-30,126.0,order,1
50792,2025-11-24,288.0,order,0
50793,2025-11-30,145.0,order,0
50794,2025-11-22,298.0,order,0
50795,2025-11-28,205.0,order,0
50796,2025-11-22,144.0,order,0
50797,2025-11-30,122.0,order,0
50798,2025-11-19,292.0,order,0
50799,2025-11-24,145.0,order,0
50800,2025-11-30,135.0,order,0
50801,2025-12-02,124.0,order,0
